RF_Recall,RF_Precision,NB_Recall,NB_Precision
0.9564451463977646,0.36062757672927165,1.0,0.0013262733389571807
0.9564451463977646,0.36063859027608114,1.0,0.0013262733745745827
0.9564451463977646,0.36064134376789464,1.0,0.0013262734101919865
0.9564451463977646,0.36064409730175456,1.0,0.0013262734458093924
0.9564451463977646,0.3606496044956174,1.0,0.0013262734814268001
0.9564451463977646,0.36065511185767735,1.0,0.00132627351704421
0.9564451463977646,0.36065786560178364,1.0,0.0013262735526616215
0.9564451463977646,0.36066337321615366,1.0,0.001326273588279035
0.9564451463977646,0.3606661270864194,1.0,0.0013262736238964503
0.9564451463977646,0.36067989706859294,1.0,0.0013262736595138678
0.9564451463977646,0.3606826511912034,1.0,0.001326273695131287
0.9564451463977646,0.36068540535587473,1.0,0.0013262737307487083
0.9564451463977646,0.36068815956260786,1.0,0.0013262737663661314
0.9564451463977646,0.3606909138114037,1.0,0.0013262738019835562
0.9564451463977646,0.36069366810226333,1.0,0.0013262738376009831
0.9564451463977646,0.3606991768101776,1.0,0.001326273873218412
0.9564451463977646,0.3607019312272342,1.0,0.0013262739088358427
0.9564451463977646,0.3607101947308133,1.0,0.0013262739444532753
0.9564451463977646,0.360712949316146,1.0,0.00132627398007071
0.9564451463977646,0.3607157039435501,1.0,0.0013262740156881464
0.9564451463977646,0.36071845861302665,1.0,0.0013262740513055847
0.9564451463977646,0.3607212133245765,1.0,0.001326274086923025
0.9564451463977646,0.36072947771167607,1.0,0.0013262741225404673
0.9564451463977646,0.3607377424774706,1.0,0.0013262741581579114
0.9564451463977646,0.3607404974835611,1.0,0.0013262741937753574
0.9564451463977646,0.36074325253173256,1.0,0.0013262742293928054
0.9564451463977646,0.36075427314524877,1.0,0.0013262742650102552
0.9564248977443,0.36083757954484685,1.0,0.001326274300627707
0.9564248977443,0.3608430927661785,1.0,0.0013262743362451607
0.9564248977443,0.36084860615598524,1.0,0.0013262743718626163
0.9564248977443,0.36085136291406916,1.0,0.0013262744074800739
0.9564248977443,0.3608541197142748,1.0,0.0013262744430975332
0.9564248977443,0.36085687655660303,1.0,0.0013262744787149946
0.9564248977443,0.360887204602584,1.0,0.0013262745143324578
0.9564248977443,0.3608899619504592,1.0,0.001326274549949923
0.9564248977443,0.36089271934046957,1.0,0.00132627458556739
0.9564248977443,0.36089547677261613,1.0,0.001326274621184859
0.9564248977443,0.3609009917633216,1.0,0.0013262746568023299
0.9564248977443,0.3609037493218824,1.0,0.0013262746924198028
0.9564248977443,0.3609065069225832,1.0,0.0013262747280372775
0.9564248977443,0.36090926456542505,1.0,0.0013262747636547541
0.9564248977443,0.360917537746806,1.0,0.0013262747992722327
0.9564248977443,0.36092029555822147,1.0,0.0013262748348897133
0.9564248977443,0.3609258113074907,1.0,0.0013262748705071955
0.9564248977443,0.36092856924534644,1.0,0.0013262749061246797
0.9564248977443,0.36093132722535093,1.0,0.0013262749417421661
0.9549669946948528,0.3680936585365854,1.0,0.0013262749773596543
0.9549669946948528,0.3680965314851238,1.0,0.0013262750129771441
0.9549669946948528,0.3680994044785089,1.0,0.0013262750485946362
0.9549669946948528,0.36810227751674185,1.0,0.00132627508421213
0.9549669946948528,0.36810802372775525,1.0,0.0013262751198296258
0.9549669946948528,0.36811664338065986,1.0,0.0013262751554471235
0.9549669946948528,0.36812239004019826,1.0,0.0013262751910646231
0.9549669946948528,0.3681252634372512,1.0,0.0013262752266821245
0.9549669946948528,0.3681310103659298,1.0,0.001326275262299628
0.9549669946948528,0.3681338838975576,1.0,0.0013262752979171333
0.9549669946948528,0.3681482522286232,1.0,0.0013262753335346407
0.9549669946948528,0.36820286211715475,1.0,0.0013262753691521498
0.9549669946948528,0.36820573677060725,1.0,0.0013262754047696607
